Page fault: 0; Page hit: 28.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 3.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 3.
Page fault: 4; Page hit: 3.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 3.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 3.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 3.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 3.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 3.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 3.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 3.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 3.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 3.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 3.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 3.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 3.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 3.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 3.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 3.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 3.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 3.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 3.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 3.
Page fault: 4; Page hit: 3.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 3.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 3.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 3.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 3.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 3.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 3.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 3.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 3.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 3.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 3.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 3.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 3.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 3.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 3.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 3.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 3.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 3.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 3.
Page fault: 4; Page hit: 3.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 3.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 3.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 3.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 3.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 3.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 3.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 3.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 3.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 3.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 3.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 3.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 3.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 3.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 3.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 3.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 3.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 3.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 3.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 3.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 3.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 3.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 2.
Page fault: 4; Page hit: 3.
Page fault: 3; Page hit: 1.
Page fault: 3; Page hit: 1.
Page fault: 3; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 2; Page hit: 1.
Page fault: 2; Page hit: 1.
Page fault: 2; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 3; Page hit: 1.
Page fault: 3; Page hit: 1.
Page fault: 3; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 2; Page hit: 1.
Page fault: 2; Page hit: 1.
Page fault: 2; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 3; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 3; Page hit: 1.
Page fault: 3; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 2; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 3; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 1; Page hit: 1.
Page fault: 3; Page hit: 1.
Page fault: 3; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 2; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 3; Page hit: 1.
Page fault: 3; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 2; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 3; Page hit: 1.
Page fault: 2; Page hit: 1.
Page fault: 3; Page hit: 1.
Page fault: 3; Page hit: 1.
Page fault: 3; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 3; Page hit: 1.
Page fault: 2; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 3; Page hit: 1.
Page fault: 3; Page hit: 1.
Page fault: 3; Page hit: 1.
Page fault: 3; Page hit: 1.
Page fault: 3; Page hit: 1.
Page fault: 3; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 3; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 3; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 3; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 3; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 3; Page hit: 1.
Page fault: 3; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 3; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 3; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 3; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 3; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 3; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 3; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 3; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 2; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 3; Page hit: 1.
Page fault: 3; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 3; Page hit: 1.
Page fault: 3; Page hit: 1.
Page fault: 3; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 2; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 3; Page hit: 1.
Page fault: 3; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 3; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 2; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 3; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 3; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 3; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 2; Page hit: 1.
Page fault: 3; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 3; Page hit: 1.
Page fault: 3; Page hit: 1.
Page fault: 3; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 3; Page hit: 1.
Page fault: 3; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 3; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 3; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 3; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 3; Page hit: 1.
Page fault: 2; Page hit: 1.
Page fault: 3; Page hit: 1.
Page fault: 2; Page hit: 1.
Page fault: 3; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 3; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 3; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 3; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 3; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 3; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 3; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 3; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 1; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 3; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 3; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 3; Page hit: 1.
Page fault: 2; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 3; Page hit: 1.
Page fault: 3; Page hit: 1.
Page fault: 4; Page hit: 1.
Page fault: 4; Page hit: 1.
